name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ahmedabad,2021-07-02,36,27,31.3,45,30.1,37.5,24.6,68.6,0,0,0,,0,0,45,27.7,209.6,1001.1,59.6,4.3,201.9,17.5,6,,2021-07-02T05:58:03,2021-07-02T19:29:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-03,36,27,31.3,44.6,30.1,37.4,24.5,68,0,0,0,,0,0,34.2,22.3,217.6,1002.9,47.9,4.7,197.9,17.2,6,,2021-07-03T05:58:24,2021-07-03T19:29:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-04,37.9,27,31.7,44.3,30.1,37.4,24,65,0,0,0,,0,0,29.2,18.4,224.4,1004.3,43.6,4.7,220,19,7,,2021-07-04T05:58:45,2021-07-04T19:29:17,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-05,37,28,32.3,45.2,31.9,38.3,24.1,62.8,0,0,0,,0,0,29.9,22.3,256.6,1004.4,43.1,4.7,257.7,22.3,8,,2021-07-05T05:59:07,2021-07-05T19:29:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-06,38,29,32.9,45.5,32,38.4,23.4,58.8,0,0,0,,0,0,28.1,49.1,258.7,1003.1,33.5,4.6,251.6,21.7,9,,2021-07-06T05:59:29,2021-07-06T19:29:13,0.88,Partially cloudy,Partly cloudy throughout the day.,wind,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-07,38,29,32.9,44.5,32,38.3,23.2,57.8,0,0,0,,0,0,30.6,20,255.3,1002.9,38,4.7,272.8,23.6,9,,2021-07-07T05:59:52,2021-07-07T19:29:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-08,37,28,32.4,41.7,31.2,36.8,22.5,57.6,0,0,0,,0,0,32.8,22.3,246,1002.2,52.6,4.6,201.1,17.2,7,,2021-07-08T06:00:15,2021-07-08T19:29:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-09,37,28,32.3,43.8,31.9,37.8,23.5,60.8,0,0,0,,0,0,25.9,22.3,238.9,1000.8,54.4,4.6,210.4,18.2,7,,2021-07-09T06:00:38,2021-07-09T19:28:59,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-10,38,29,32.7,47.3,33.6,39.7,24.8,64.2,0,0,0,,0,0,26.3,18.4,270.4,999.6,75.7,4.5,251.1,21.8,8,,2021-07-10T06:01:02,2021-07-10T19:28:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-11,37,25.7,31.2,50.1,25.7,38.7,26.2,76.7,76.4,100,12.5,rain,0,0,28.8,19.1,256.2,999.1,91.8,3.7,182.9,15.8,6,,2021-07-11T06:01:26,2021-07-11T19:28:44,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-12,35.4,26,29.7,52,26,38.3,27.5,88.7,3,100,4.17,rain,0,0,36,11.2,80.1,997.8,87.3,3,195.5,16.9,7,,2021-07-12T06:01:51,2021-07-12T19:28:34,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-13,35,27,30.3,47.3,31.8,39.1,27.1,84,5,100,4.17,rain,0,0,45,42.8,125.3,998.4,73.1,3.7,240.9,20.7,8,,2021-07-13T06:02:15,2021-07-13T19:28:24,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-14,35,27,30.6,48.7,31.2,39.1,26.8,81.3,0,0,0,,0,0,29.2,15.3,166.5,999.4,69.4,3.7,214.3,18.7,7,,2021-07-14T06:02:40,2021-07-14T19:28:12,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-15,35,28,31.2,49.9,34.5,40.6,27,79.1,0,0,0,,0,0,33.1,14.8,166.2,998.9,68.9,3.9,224.5,19.4,7,,2021-07-15T06:03:05,2021-07-15T19:27:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-16,34,27,30.2,47.4,31.8,39.4,27.3,85.3,3.4,100,8.33,rain,0,0,39.6,14.8,140.4,1001,68.8,3.7,215.7,18.7,7,,2021-07-16T06:03:30,2021-07-16T19:27:45,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-17,35,28,31.2,48.7,33.5,39.9,26.5,76.7,0,0,0,,0,0,30.2,16.6,187.4,1002.6,53.5,4,222.9,19.3,8,,2021-07-17T06:03:56,2021-07-17T19:27:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-18,32.8,28,30.1,44.9,33.5,38.5,26.6,81.6,0.6,100,4.17,rain,0,0,30.2,16.6,252.5,1001.2,78.8,4.2,136.8,11.9,6,,2021-07-18T06:04:21,2021-07-18T19:27:13,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-19,33.7,27,29.7,43.2,30.6,36.2,25.7,79.9,8.4,100,12.5,rain,0,0,39.2,22.3,261.9,999.8,90.1,3.9,167.8,14.5,6,,2021-07-19T06:04:47,2021-07-19T19:26:55,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-20,31,26.5,28.1,37.7,26.5,33,25.5,86,1,100,4.17,rain,0,0,44.6,18.4,240.6,1001.1,84,3.4,109.3,9.5,4,,2021-07-20T06:05:13,2021-07-20T19:26:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-21,32.6,26,29.3,42.3,26,35.7,25.9,82.5,3.5,100,8.33,rain,0,0,46.4,20.5,244.3,999.6,86.4,3.9,152,13,5,,2021-07-21T06:05:39,2021-07-21T19:26:16,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-22,34.1,28,30.9,43.9,32.7,37.8,25.3,72.7,0,0,0,,0,0,36.4,20.5,241.9,997.1,82.1,4.1,162.2,14,5,,2021-07-22T06:06:05,2021-07-22T19:25:55,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-23,33,29,30.6,43.8,34.5,38.6,26.1,77,0,0,0,,0,0,28.4,33.1,252,997.3,91.3,3.4,97.1,8.5,3,,2021-07-23T06:06:30,2021-07-23T19:25:32,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-24,34,26,29.1,43.2,26,34.3,25.5,81.9,11,100,4.17,rain,0,0,29.2,27.7,264,999.4,92,4.1,129.9,11.2,5,,2021-07-24T06:06:56,2021-07-24T19:25:09,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-25,28.4,25.8,26.9,35.4,25.8,30.2,26.4,97.2,26,100,12.5,rain,0,0,29.5,20.5,257.7,1000,100,2.6,29.2,2.7,1,,2021-07-25T06:07:22,2021-07-25T19:24:44,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-26,27.2,25,26,32.5,25,27.6,25.5,97.1,17,100,12.5,rain,0,0,32,14.8,267.1,1000.2,97.1,2.7,52.3,4.5,2,,2021-07-26T06:07:48,2021-07-26T19:24:18,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-27,30,26,27.5,37.6,26,30.9,25.8,91,2,100,4.17,rain,0,0,45.7,24.1,225.3,999.4,91.5,3.2,73,6.3,3,,2021-07-27T06:08:14,2021-07-27T19:23:51,0.6,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-07-28,31.1,26,27.8,38.2,26,31.5,25,85.4,0.1,100,4.17,rain,0,0,52.9,23.4,224.4,999.7,96.9,3.3,163.1,14.2,5,,2021-07-28T06:08:40,2021-07-28T19:23:23,0.63,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-29,28.3,26,27.2,33.5,26,30.9,24.9,87,0.2,100,4.17,rain,0,0,50.8,25.9,223,1000.5,99.4,3.2,100.9,8.8,5,,2021-07-29T06:09:05,2021-07-29T19:22:53,0.67,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-30,31,25,27.8,39.1,25,31.4,25.4,87.3,3.4,100,8.33,rain,0,0,51.8,22.3,238.3,1001.7,98.9,3.3,150.2,13.1,5,,2021-07-30T06:09:31,2021-07-30T19:22:23,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-07-31,30.7,25,27.5,38.5,25,30.8,25.5,89.5,0.9,100,4.17,rain,0,0,49,20.5,243.5,1002.7,91.9,2.9,113.3,9.8,4,,2021-07-31T06:09:56,2021-07-31T19:21:51,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-01,32,25,28,40.6,25,31.6,24.9,84,0.3,100,4.17,rain,0,0,43.6,22.3,247.3,1001.8,92.5,3.6,97.8,8.4,5,,2021-08-01T06:10:22,2021-08-01T19:21:19,0.76,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-02,31,26,27.4,37.7,26,30.5,24.5,84.4,0.2,100,4.17,rain,0,0,34.6,18.4,248.7,1002.1,95.8,3.8,54.7,4.6,2,,2021-08-02T06:10:47,2021-08-02T19:20:45,0.8,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-03,31,26,27.9,37.1,26,31.3,24.5,82,0.1,100,4.17,rain,0,0,36.7,19.7,244.7,1003.1,94.5,3.5,77,6.8,3,,2021-08-03T06:11:12,2021-08-03T19:20:10,0.83,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-04,32,26,28.9,40.6,26,33.8,24.9,79.3,0.1,100,4.17,rain,0,0,37.8,20.2,250.6,1003,90.6,4,105.3,9.1,5,,2021-08-04T06:11:37,2021-08-04T19:19:34,0.86,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-05,33,26,29.6,39.1,26,34.4,24.6,75.4,0,0,0,,0,0,34.6,16.6,243.6,1002.1,88,4.1,165.5,14.5,7,,2021-08-05T06:12:02,2021-08-05T19:18:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-06,33.4,27,30.1,41.3,30.1,35.8,24.8,74,0,0,0,,0,0,25.6,18.4,238.4,1001.9,84.8,4.2,104.9,9.1,4,,2021-08-06T06:12:26,2021-08-06T19:18:20,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-07,34.2,27,30.4,43.7,30.1,36.8,25.1,74,0,0,0,,0,0,22.3,14.8,234.7,1003.2,63.9,4.2,153.6,13.6,6,,2021-08-07T06:12:50,2021-08-07T19:17:41,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-08,35.6,28,30.9,43.2,31.9,37.1,24.9,71.7,0,0,0,,0,0,25.2,16.6,246.5,1004.7,63.9,4.6,207.2,17.9,8,,2021-08-08T06:13:14,2021-08-08T19:17:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-09,36,28,30.7,41.9,31.9,36.3,24.5,70.8,0,0,0,,0,0,27.4,18.4,238,1005.8,77.4,4.3,197,16.9,7,,2021-08-09T06:13:38,2021-08-09T19:16:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-10,34.3,27,30.3,40.3,30.1,35.2,23.9,69.8,0,0,0,,0,0,29.5,20.5,221.9,1005.5,60.1,4.6,193,16.9,7,,2021-08-10T06:14:02,2021-08-10T19:15:39,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-11,34,26.8,29.6,39.3,29.4,34.2,23.9,72.3,1.1,100,8.33,rain,0,0,30.6,16.6,231.4,1005,84,4.1,200,17.4,7,,2021-08-11T06:14:26,2021-08-11T19:14:56,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-12,34,27,30,39.2,29.6,34.5,23.7,70.2,0,0,0,,0,0,27.4,14.8,243.9,1005.9,77.1,4.3,187.3,16.2,7,,2021-08-12T06:14:49,2021-08-12T19:14:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-13,34,27,30,39.3,30.1,34.6,23.8,70.1,0,0,0,,0,0,29.2,14.8,245.7,1004.8,68.4,4.6,162.6,14,6,,2021-08-13T06:15:12,2021-08-13T19:13:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-14,35,27,30.4,39.5,29.6,34.4,23,66.2,0,0,0,,0,0,29.9,18.4,244.5,1002.4,55.2,4.7,183.8,15.9,6,,2021-08-14T06:15:35,2021-08-14T19:12:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-15,35.4,26,30.5,39.4,26,34.4,22.9,65.1,0,0,0,,0,0,30.2,20.5,252.4,1003,50.5,4.6,195.4,16.9,6,,2021-08-15T06:15:57,2021-08-15T19:11:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-16,36,27,31,40.8,29.6,35.4,23.2,65,0,0,0,,0,0,19.8,11.2,281.7,1005.2,54.8,4.3,194.2,16.8,6,,2021-08-16T06:16:20,2021-08-16T19:11:10,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-17,37,26,31.6,42.1,26,36.1,23.3,63.5,12,100,4.17,rain,0,0,24.5,24.7,287.4,1005,44.2,4.6,232.1,19.9,8,,2021-08-17T06:16:42,2021-08-17T19:10:23,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-18,33,24.7,28.5,39.2,24.7,32.5,24.2,78,10,100,4.17,rain,0,0,27.4,14.8,230.3,1003.9,93.6,4,117.3,10.1,4,,2021-08-18T06:17:04,2021-08-18T19:09:34,0.35,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-19,31,27,28.1,37.8,29.6,32.5,24.6,81.5,0.4,100,4.17,rain,0,0,31.7,18.4,236.3,1003.3,89.2,3.6,143.6,12.2,6,,2021-08-19T06:17:26,2021-08-19T19:08:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-20,29.2,26,27.6,34.6,26,30.6,24.3,82.5,0.3,100,4.17,rain,0,0,30.6,13,247.8,1004.2,92.6,3.8,110.1,9.6,6,,2021-08-20T06:17:47,2021-08-20T19:07:55,0.42,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-21,27.3,26,26.9,31.7,26,30,25.4,91.7,0.2,100,4.17,rain,0,0,24.5,14.8,262.2,1005.3,90.5,3.2,90.8,7.7,5,,2021-08-21T06:18:08,2021-08-21T19:07:04,0.46,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-22,32,26,28.2,42,26,32.8,25.7,86.6,0.3,100,4.17,rain,0,0,19.4,14.8,227.3,1005.6,75.7,3.6,122,10.7,5,,2021-08-22T06:18:29,2021-08-22T19:06:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-23,35,26,29.9,47.8,26,36.1,25.7,79.2,0,0,0,,0,0,22.7,14.8,225.9,1005.6,66.1,4,174.5,15,5,,2021-08-23T06:18:50,2021-08-23T19:05:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-24,34.4,26,29.8,48.6,26,35.7,25.2,77.3,0,0,0,,0,0,28.1,19.3,230.5,1005.5,60.5,4.4,186.6,16.2,7,,2021-08-24T06:19:11,2021-08-24T19:04:29,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-25,34.1,27,29.8,40.2,30.1,34.7,24.4,74.3,0,0,0,,0,0,33.5,18.4,231.7,1003.9,68.3,4.4,186.1,16.1,7,,2021-08-25T06:19:31,2021-08-25T19:03:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-26,34.1,26,29.8,39.9,26,33.6,23.4,69.9,0,0,0,,0,0,35.3,18.4,228,1002.1,72.7,4.3,163,14,6,,2021-08-26T06:19:51,2021-08-26T19:02:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-27,35.1,25,30.1,41.5,25,34.1,23.3,67.8,0,0,0,,0,0,28.1,14.8,216.2,1002.1,56.7,4.3,186.4,16,6,,2021-08-27T06:20:11,2021-08-27T19:01:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-28,35,27,30.5,39.6,29.6,34.9,23.4,66.9,0,0,0,,0,0,24.5,14.8,214.5,1001.9,64.9,4.6,235.5,20.3,8,,2021-08-28T06:20:31,2021-08-28T19:00:52,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-29,36,27,31,41.9,29.6,35.7,23.6,66.3,0,0,0,,0,0,24.5,18.4,273.1,1001.9,49.1,4.8,232,20.1,8,,2021-08-29T06:20:51,2021-08-29T18:59:57,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-08-30,33.4,25.7,29.1,39.8,25.7,33.3,24.7,78.5,16,100,8.33,rain,0,0,25.6,13.7,324.3,1003.5,86.4,3.6,163.9,14,6,,2021-08-30T06:21:10,2021-08-30T18:59:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-08-31,31,25,27.5,40.6,25,31.8,26.2,93.1,6,100,8.33,rain,0,0,28.1,13,335.8,1003.4,92.3,3.5,129,11,6,,2021-08-31T06:21:29,2021-08-31T18:58:04,0.78,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-01,34,26,28.3,45.3,26,34.1,26.8,92.1,21,100,16.67,rain,0,0,22.7,11.2,89.5,1002.8,89.7,3.1,153.6,13.2,6,,2021-09-01T06:21:49,2021-09-01T18:57:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-02,30.4,26,27.5,40,26,31.7,26.4,94,3,100,8.33,rain,0,0,31,13,163.9,1002.6,81.3,3.2,169.8,14.7,7,,2021-09-02T06:22:08,2021-09-02T18:56:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42647099999,VAAH,42744099999"
Ahmedabad,2021-09-03,31.7,26,28.2,41.8,26,33,26.2,89.5,0.5,100,4.17,rain,0,0,38.2,22.3,170.9,1002.6,77.1,4,171.3,14.8,7,,2021-09-03T06:22:26,2021-09-03T18:55:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-04,34,26,29.5,43.5,26,35.2,25.6,80.8,0.1,100,4.17,rain,0,0,31.7,20.5,208,1003,73.4,4.1,215.9,18.5,8,,2021-09-04T06:22:45,2021-09-04T18:54:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-05,33,26,28.9,43.8,26,34.5,25.9,84.1,0,0,0,,0,0,23,16.6,248.5,1003.2,72.3,4.6,154.1,13.4,6,,2021-09-05T06:23:04,2021-09-05T18:53:15,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-06,36,27,30.1,44.9,31.2,37.1,26.1,80.4,0.9,100,4.17,rain,0,0,19.1,11.2,297.7,1003.5,71.4,4.4,185.2,16,7,,2021-09-06T06:23:22,2021-09-06T18:52:16,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-07,34.7,26,29.2,45.7,26,36.4,26.7,87,2,100,4.17,rain,0,0,24.8,11.2,335.3,1002.2,66.2,3.6,218.5,18.9,8,,2021-09-07T06:23:41,2021-09-07T18:51:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-08,35,27,29.4,47.3,31.2,37,27,87.7,10,100,12.5,rain,0,0,27.4,14.8,82.3,999.8,71.2,3.9,165.4,14.3,7,,2021-09-08T06:23:59,2021-09-08T18:50:18,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2021-09-09,29.5,26,27.2,39.5,26,31.4,26.6,96.5,5,100,8.33,rain,0,0,27.4,22.3,212.9,1001.9,95.6,2.7,64.3,5.5,4,,2021-09-09T06:24:17,2021-09-09T18:49:18,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-10,28.4,26,26.7,35,26,29,26.2,97.4,3,100,4.17,rain,0,0,24.8,16.6,241.2,1002.5,93.5,3.5,145.9,12.6,5,,2021-09-10T06:24:35,2021-09-10T18:48:18,0.12,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-11,30,25,27.4,38.3,25,32.2,26.5,94.8,4,100,4.17,rain,0,0,28.4,18.4,252.9,1000.6,88.3,3.1,52.7,4.5,2,,2021-09-11T06:24:54,2021-09-11T18:47:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-12,30,25,26.9,38.8,25,30.4,26.3,96.7,4.9,100,12.5,rain,0,0,21.6,14.8,246.7,998.9,90.3,3.2,79.1,6.6,3,,2021-09-12T06:25:12,2021-09-12T18:46:17,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-13,33,26,28.8,45.7,26,35.5,27,90.8,13,100,12.5,rain,0,0,26.3,13,63.5,998.1,74.6,3.4,146.5,12.8,7,,2021-09-13T06:25:30,2021-09-13T18:45:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-14,34,25,28.2,47.3,25,33.9,26.9,93,25,100,8.33,rain,0,0,32.8,11.2,113.2,999.8,74.6,3.6,200.7,17.3,8,,2021-09-14T06:25:48,2021-09-14T18:44:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-15,31,25,27.3,42.3,25,31.7,26.3,94.3,0,0,0,,0,0,27.7,13,132.2,1001.7,89.1,3.7,157.1,13.6,5,,2021-09-15T06:26:06,2021-09-15T18:43:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-16,32,26.7,28.4,44.1,30.2,35.1,26.9,91.8,1,100,4.17,rain,0,0,29.2,14.8,199.3,1002.7,78,3.8,157.5,13.7,7,,2021-09-16T06:26:24,2021-09-16T18:42:15,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2021-09-17,31,26,28,42.3,26,33,26.5,92.3,0,0,0,,0,0,30.6,14.8,191,1003.2,85.6,3.7,162.7,14.1,7,,2021-09-17T06:26:42,2021-09-17T18:41:14,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
